date,utm_e,utm_n,stratum_full,year,period,pool,gear,secchi,temp,depth,cond,current,do,substrt,vegd,BLGL,FWDM,CARP,LMBS,ERSN,BKCP,SHRH,GZSD,WTBS,SFSN
1990-09-12,537624,4935680,Other,1990,3,04,T,NA,0,3.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,537624,4935680,Other,1990,3,04,T,NA,0,2.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,537624,4935680,Other,1990,3,04,T,NA,0,2.9,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,537624,4935680,Other,1990,3,04,T,NA,0,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,537624,4935680,Other,1990,3,04,T,NA,0,2.3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,537624,4935680,Other,1990,3,04,T,NA,0,2.7,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,538173,4935818,Main Chann. Bord.,1990,3,04,H,34,24.8,4.17,NA,0.1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,538173,4935818,Main Chann. Bord.,1990,3,04,H,54,25,2.87,NA,0.03,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,538173,4935818,Main Chann. Bord.,1990,3,04,T,NA,0,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,538173,4935818,Main Chann. Bord.,1990,3,04,T,NA,0,3.15,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,543026,4934353,Main Chann. Bord.,1990,3,04,H,52,24.8,3.57,NA,0.11,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,543026,4934353,Main Chann. Bord.,1990,3,04,H,NA,0,4.75,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,637174,4856432,Main Chann. Bord.,1990,3,08,D,46,23.4,2,348,0.13,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,637477,4855998,Main Chann. Bord.,1990,3,08,D,46,23.4,2,348,0.13,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,639345,4839855,Main Chann. Bord.,1990,3,08,D,45,24,3,392,0.24,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,639411,4840192,Main Chann. Bord.,1990,3,08,D,45,24,3,392,0.24,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-12,735783,4647542,Impoundment,1990,3,13,H,32,28.5,2.96,263,0.18,NA,NA,NA,3,1,1,0,0,0,0,1,1,0
1990-09-12,735878,4646763,Impoundment,1990,3,13,H,38,28.5,1.25,359,0.27,NA,NA,NA,0,0,14,0,0,0,0,0,0,0
1990-09-13,534644,4938303,Main Chann. Bord.,1990,3,04,D,NA,24.5,1.05,460,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-13,534644,4938303,Main Chann. Bord.,1990,3,04,D,NA,24.5,0.9,460,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-13,538173,4935818,Main Chann. Bord.,1990,3,04,D,NA,24.6,0.85,405,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-13,538173,4935818,Main Chann. Bord.,1990,3,04,D,NA,24.6,0.75,405,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-13,543026,4934353,Main Chann. Bord.,1990,3,04,D,NA,24.6,0.75,400,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-13,543026,4934353,Main Chann. Bord.,1990,3,04,D,NA,24.6,0.8,440,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-13,639460,4839475,Other,1990,3,08,T,55,23.8,3.5,NA,0.48,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-13,639481,4840883,Other,1990,3,08,T,55,23.8,6.3,NA,0.48,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-13,639486,4839054,Other,1990,3,08,T,55,23.8,3.5,NA,0.48,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-13,639519,4840522,Other,1990,3,08,T,55,23.8,5.3,NA,0.48,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-13,639528,4839807,Main Chann. Bord.,1990,3,08,T,55,23.8,3.7,NA,0.48,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-13,639556,4839783,Other,1990,3,08,T,55,23.8,3.6,NA,0.48,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-14,575297,4916802,Main Chann. Bord.,1990,3,04,D,NA,21.6,0.9,200,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-14,575734,4916133,Main Chann. Bord.,1990,3,04,D,NA,21.5,0.85,200,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-14,582015,4912788,Main Chann. Bord.,1990,3,04,D,NA,21.5,1.1,200,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-14,636921,4857744,Other,1990,3,08,T,35,22.8,5.1,NA,0.29,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-14,636921,4857744,Other,1990,3,08,T,35,22.8,7,NA,0.29,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-14,637010,4856532,Other,1990,3,08,T,35,22.8,5.1,NA,0.29,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-14,637097,4856622,Other,1990,3,08,T,35,23,2.7,NA,0.04,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
1990-09-14,637326,4856025,Other,1990,3,08,T,35,22.8,4.8,NA,0.29,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-14,637326,4856025,Other,1990,3,08,T,35,23,3.2,NA,0.04,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-14,637564,4855771,Other,1990,3,08,T,35,22.8,5.5,NA,0.29,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-14,637795,4855271,Other,1990,3,08,T,35,22.8,5.3,NA,0.29,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-14,639685,4839843,Main Chann. Bord.,1990,3,08,T,53,24,2.4,NA,0.39,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-14,639696,4839485,Main Chann. Bord.,1990,3,08,T,53,24,2.7,NA,0.39,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-17,637174,4856432,Main Chann. Bord.,1990,3,08,H,49,19.2,3.7,NA,0.35,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-17,637477,4855998,Main Chann. Bord.,1990,3,08,H,49,19.2,3.7,NA,0.35,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-17,730085,4670904,Other,1990,3,13,D,37,21,1.2,395,0.1,NA,NA,NA,4,15,74,2,15,0,2,2,12,0
1990-09-17,730085,4670904,Other,1990,3,13,D,37,21,1,395,0.1,NA,NA,NA,4,15,74,2,15,0,2,2,12,0
1990-09-17,735878,4646763,Impoundment,1990,3,13,D,34,21,1,385,0.1,NA,NA,NA,18,0,7,1,0,0,3,1,3,0
1990-09-18,637174,4856432,Main Chann. Bord.,1990,3,08,D,48,18,2,285,0.21,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-18,637477,4855998,Main Chann. Bord.,1990,3,08,D,48,18,2,285,0.21,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-19,714701,4678444,Main Chann. Bord.,1990,3,13,T,38,19.2,3.24,377,0.5,NA,NA,NA,0,1,0,0,0,0,0,0,0,0
1990-09-19,714908,4678376,Other,1990,3,13,T,38,19.2,6,377,0.5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-19,714908,4678376,Other,1990,3,13,T,33,18.9,6,366,0.82,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-19,730172,4671002,Other,1990,3,13,T,26,21.4,5,0,0.07,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1990-09-19,735665,4647530,Main Chann. Bord.,1990,3,13,H,26,21.4,5,0,0.07,NA,NA,NA,0,0,0,0,0,0,1,0,0,0
1990-09-19,735878,4646763,Impoundment,1990,3,13,H,26,21.4,5,0,0.07,NA,NA,NA,0,2,0,0,0,2,0,0,2,0
1990-09-20,730172,4671002,Other,1990,3,13,H,33,26,3,335,0.55,NA,NA,NA,0,1,0,0,0,0,1,0,0,0
1990-09-21,714814,4678300,Main Chann. Bord.,1990,3,13,H,38,19.2,3,0,0.5,NA,NA,NA,0,1,1,0,0,0,2,0,0,0
1990-09-21,714814,4678300,Main Chann. Bord.,1990,3,13,H,38,19.2,3,377,0.5,NA,NA,NA,0,1,1,0,0,0,2,0,0,0
1990-09-24,714701,4678444,Main Chann. Bord.,1990,3,13,D,30,19,3.24,283,0.82,NA,NA,NA,0,1,17,0,0,0,0,0,2,0
1990-09-24,714814,4678300,Main Chann. Bord.,1990,3,13,D,38,16.7,1.5,336,0.5,NA,NA,NA,2,10,10,0,0,0,4,0,1,0
1990-09-24,733871,4663789,Backwater,1990,3,13,N,28,15.3,0.8,267,0.02,NA,NA,NA,101,2,4,9,0,10,0,15,0,0
1990-09-24,735665,4647530,Main Chann. Bord.,1990,3,13,D,35,15.4,3,267,0.22,NA,NA,NA,2,0,4,0,4,0,0,0,2,0
1990-09-24,735878,4646763,Impoundment,1990,3,13,D,35,15.4,3,267,0.22,NA,NA,NA,2,0,2,0,2,0,1,0,1,0
1991-09-16,574556,4916802,Side Chann. Bord.,1991,3,04,S,NA,20,0.5,NA,NA,NA,NA,NA,36,1,7,17,60,5,12,8,32,1
1991-09-16,574556,4916802,Side Chann. Bord.,1991,3,04,H,NA,20,3.2,NA,NA,NA,NA,NA,36,1,7,17,60,5,12,8,32,1
1991-09-16,574927,4916798,Side Chann. Bord.,1991,3,04,S,NA,19,0.6,NA,NA,NA,NA,NA,5,0,4,2,312,4,4,59,12,12
1991-09-16,574927,4916798,Side Chann. Bord.,1991,3,04,H,NA,20,2.7,NA,NA,NA,NA,NA,5,0,4,2,312,4,4,59,12,12
1991-09-16,575297,4916802,Main Chann. Bord.,1991,3,04,S,NA,20,0.5,NA,NA,NA,NA,NA,1,1,1,0,16,0,8,14,30,5
1991-09-16,575297,4916802,Main Chann. Bord.,1991,3,04,H,NA,20,2.8,NA,NA,NA,NA,NA,1,1,1,0,16,0,8,14,30,5
1991-09-16,575434,4916613,Main Chann. Bord.,1991,3,04,S,NA,20,0.5,NA,NA,NA,NA,NA,1,1,3,0,13,0,12,2,25,1
1991-09-16,575434,4916613,Main Chann. Bord.,1991,3,04,H,NA,20,3.1,NA,NA,NA,NA,NA,1,1,3,0,13,0,12,2,25,1
1991-09-16,583905,4909182,Backwater,1991,3,04,X,NA,19,NA,NA,NA,NA,NA,NA,56,37,1,0,0,15,0,0,25,0
1991-09-16,583905,4909182,Backwater,1991,3,04,Y,NA,20,1.6,NA,NA,NA,NA,NA,56,37,1,0,0,15,0,0,25,0
1991-09-16,584040,4909047,Backwater,1991,3,04,X,NA,19,2.1,NA,NA,NA,NA,NA,53,0,1,1,2,7,0,0,4,0
1991-09-16,584040,4909047,Backwater,1991,3,04,Y,NA,19,1.9,NA,NA,NA,NA,NA,53,0,1,1,2,7,0,0,4,0
1991-09-16,584670,4909063,Backwater,1991,3,04,F,NA,19,0.8,NA,NA,NA,NA,NA,15,0,1,0,0,0,0,0,6,0
1991-09-16,584670,4909063,Backwater,1991,3,04,M,NA,19,0.8,NA,NA,NA,NA,NA,15,0,1,0,0,0,0,0,6,0
1991-09-16,584905,4908828,Backwater,1991,3,04,F,NA,19,0.75,NA,NA,NA,NA,NA,7,0,2,1,0,1,0,0,0,0
1991-09-16,584905,4908828,Backwater,1991,3,04,M,NA,19,0.5,NA,NA,NA,NA,NA,7,0,2,1,0,1,0,0,0,0
1991-09-16,640876,4836187,Main Chann. Bord.,1991,3,08,H,41,21,3.5,462,0.19,NA,NA,NA,0,3,18,0,30,1,2,1,1,6
1991-09-16,640876,4836187,Main Chann. Bord.,1991,3,08,S,41,21,0.7,462,0.27,NA,NA,NA,0,3,18,0,30,1,2,1,1,6
1991-09-16,642487,4847506,Side Chann. Bord.,1991,3,08,H,39,21,3.3,431,0.22,NA,NA,NA,0,4,0,0,0,0,2,0,0,0
1991-09-16,642487,4847506,Side Chann. Bord.,1991,3,08,H,39,21,2.7,431,0.22,NA,NA,NA,0,4,0,0,0,0,2,0,0,0
1991-09-17,580470,4915009,Backwater,1991,3,04,F,NA,19,1,NA,NA,NA,NA,NA,29,1,10,0,0,26,3,5,4,0
1991-09-17,580470,4915009,Backwater,1991,3,04,M,NA,19,0.5,NA,NA,NA,NA,NA,29,1,10,0,0,26,3,5,4,0
1991-09-17,581155,4915557,Backwater,1991,3,04,X,NA,19,0.95,NA,NA,NA,NA,NA,20,0,0,0,0,1,0,0,5,0
1991-09-17,581155,4915557,Backwater,1991,3,04,Y,NA,19,2.2,NA,NA,NA,NA,NA,20,0,0,0,0,1,0,0,5,0
1991-09-17,581400,4914323,Backwater,1991,3,04,F,NA,19,0.85,NA,NA,NA,NA,NA,24,2,2,0,0,14,2,4,0,0
1991-09-17,581400,4914323,Backwater,1991,3,04,M,NA,19,0.45,NA,NA,NA,NA,NA,24,2,2,0,0,14,2,4,0,0
1991-09-17,581655,4915008,Backwater,1991,3,04,X,NA,19,2.1,NA,NA,NA,NA,NA,2,0,0,0,0,3,0,0,8,0
1991-09-17,581655,4915008,Backwater,1991,3,04,Y,NA,19,1.9,NA,NA,NA,NA,NA,2,0,0,0,0,3,0,0,8,0
1991-09-17,640876,4836187,Main Chann. Bord.,1991,3,08,D,42,19.9,0.8,462,0.27,NA,NA,NA,0,1,3,1,16,0,0,47,10,0
1991-09-17,640876,4836187,Main Chann. Bord.,1991,3,08,D,42,19.9,1,462,0.27,NA,NA,NA,0,1,3,1,16,0,0,47,10,0
1991-09-17,642429,4828386,Impoundment,1991,3,08,D,28,19.2,2,465,0.29,NA,NA,NA,0,0,0,0,70,0,3,10,0,0
1991-09-17,642429,4828386,Impoundment,1991,3,08,D,28,19.2,1.3,465,0.29,NA,NA,NA,0,0,0,0,70,0,3,10,0,0
1991-09-17,642520,4826603,Impoundment,1991,3,08,D,28,19.5,0.8,469,0.28,NA,NA,NA,1,9,1,2,20,0,1,6,5,3
1991-09-17,733752,4645812,Impoundment,1991,3,13,M,20,15.4,0.66,NA,0.09,NA,NA,NA,27,3,0,2,1477,2,3,27,18,21
1991-09-17,733752,4645812,Impoundment,1991,3,13,F,20,15.4,0.66,NA,0.09,NA,NA,NA,27,3,0,2,1477,2,3,27,18,21
1991-09-18,574472,4917049,Main Chann. Bord.,1991,3,04,H,NA,18,1.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0
1991-09-18,574649,4917073,Main Chann. Bord.,1991,3,04,H,NA,18,1.3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-18,734948,4645755,Impoundment,1991,3,13,X,22,18,1.5,NA,0.16,NA,NA,NA,0,212,0,0,1,0,26,30,97,0
1991-09-18,734948,4645755,Impoundment,1991,3,13,Y,22,18,1.5,NA,0.16,NA,NA,NA,0,212,0,0,1,0,26,30,97,0
1991-09-18,737191,4652995,Main Chann. Bord.,1991,3,13,H,20,19,1.5,NA,0.21,NA,NA,NA,0,7,0,0,0,0,1,0,2,0
1991-09-19,574472,4917049,Main Chann. Bord.,1991,3,04,M,NA,18,1.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-19,574472,4917049,Main Chann. Bord.,1991,3,04,F,NA,18,1.3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-19,574649,4917073,Main Chann. Bord.,1991,3,04,M,NA,18,0.9,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-19,574649,4917073,Main Chann. Bord.,1991,3,04,F,NA,18,1.4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-19,575297,4916802,Main Chann. Bord.,1991,3,04,T,NA,18,3.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-19,575297,4916802,Main Chann. Bord.,1991,3,04,T,NA,18,3.7,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-19,575434,4916613,Main Chann. Bord.,1991,3,04,T,NA,18,3.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-19,575434,4916613,Main Chann. Bord.,1991,3,04,T,NA,18,4.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-19,581453,4913173,Other,1991,3,04,T,NA,18,4.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-19,581453,4913173,Other,1991,3,04,T,NA,18,4.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-19,581453,4913173,Other,1991,3,04,T,NA,18,4.4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-19,582250,4912923,Other,1991,3,04,T,NA,18,4.3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-19,582250,4912923,Other,1991,3,04,T,NA,18,4.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-19,582250,4912923,Other,1991,3,04,T,NA,18,3.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-19,639228,4841976,Backwater,1991,3,08,D,48,12.7,0.8,446,0.01,NA,NA,NA,29,0,0,17,9,0,0,0,0,0
1991-09-19,642889,4845173,Backwater,1991,3,08,D,40,15.5,1.1,415,0.05,NA,NA,NA,10,3,2,17,19,1,2,27,4,68
1991-09-19,642889,4845173,Backwater,1991,3,08,D,40,15.5,1.4,415,0.05,NA,NA,NA,10,3,2,17,19,1,2,27,4,68
1991-09-20,574472,4917049,Main Chann. Bord.,1991,3,04,D,NA,17,1.1,475,NA,NA,NA,NA,0,0,0,0,0,0,0,4,1,0
1991-09-20,574649,4917073,Main Chann. Bord.,1991,3,04,D,NA,17,0.9,475,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-20,575297,4916802,Main Chann. Bord.,1991,3,04,D,NA,17,1,475,NA,NA,NA,NA,8,0,0,1,12,0,0,17,7,1
1991-09-20,575434,4916613,Main Chann. Bord.,1991,3,04,D,NA,17,1.1,475,NA,NA,NA,NA,1,0,8,3,14,1,1,4,0,0
1991-09-20,639528,4839807,Other,1991,3,08,T,38,13,9,480,0.22,NA,NA,NA,0,1,0,0,0,0,0,0,0,0
1991-09-20,639528,4839807,Other,1991,3,08,T,38,13,4,480,0.22,NA,NA,NA,0,1,0,0,0,0,0,0,0,0
1991-09-20,639528,4839807,Other,1991,3,08,T,38,13,5.5,480,0.22,NA,NA,NA,0,1,0,0,0,0,0,0,0,0
1991-09-20,639528,4839807,Other,1991,3,08,T,38,13,8,480,0.22,NA,NA,NA,0,1,0,0,0,0,0,0,0,0
1991-09-20,640876,4836187,Main Chann. Bord.,1991,3,08,T,43,14,1.5,462,0.19,NA,NA,NA,0,19,0,0,0,0,0,0,0,0
1991-09-20,640876,4836187,Main Chann. Bord.,1991,3,08,T,43,14,2,462,0.19,NA,NA,NA,0,19,0,0,0,0,0,0,0,0
1991-09-20,640876,4836187,Main Chann. Bord.,1991,3,08,T,43,14,4,462,0.19,NA,NA,NA,0,19,0,0,0,0,0,0,0,0
1991-09-20,640876,4836187,Main Chann. Bord.,1991,3,08,T,43,14,3.5,462,0.19,NA,NA,NA,0,19,0,0,0,0,0,0,0,0
1991-09-20,733579,4663692,Backwater,1991,3,13,M,16,17.1,0.84,NA,0.15,NA,NA,NA,6,18,0,0,1,3,1,65,4,0
1991-09-20,733579,4663692,Backwater,1991,3,13,F,16,17.1,1.1,NA,0.15,NA,NA,NA,6,18,0,0,1,3,1,65,4,0
1991-09-20,733871,4663789,Backwater,1991,3,13,F,22,16.1,1.62,NA,0.06,NA,NA,NA,8,5,0,0,0,10,4,3,9,0
1991-09-23,530985,4940020,Tailwater,1991,3,04,T,NA,14,3.2,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0
1991-09-23,531009,4939853,Tailwater,1991,3,04,T,NA,14,3.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-23,531009,4939853,Tailwater,1991,3,04,T,NA,14,2.9,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-23,532044,4939542,Other,1991,3,04,T,NA,14,2.4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-23,532044,4939542,Other,1991,3,04,T,NA,14,1.9,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-23,532044,4939542,Other,1991,3,04,T,NA,14,2.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-23,532769,4939188,Other,1991,3,04,T,NA,14,3.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-23,532769,4939188,Other,1991,3,04,T,NA,14,2.9,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-23,532769,4939188,Other,1991,3,04,T,NA,14,2.7,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-23,534080,4938905,Main Chann. Bord.,1991,3,04,T,NA,14,2.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-23,534080,4938905,Main Chann. Bord.,1991,3,04,T,NA,14,1.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-23,534341,4938681,Main Chann. Bord.,1991,3,04,T,NA,14,2.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1991-09-23,642429,4828386,Impoundment,1991,3,08,Y,29,13,1.1,396,0.23,NA,NA,NA,0,13,0,0,0,0,0,0,19,0
1991-09-23,642429,4828386,Impoundment,1991,3,08,X,29,13,1.3,396,0.23,NA,NA,NA,0,13,0,0,0,0,0,0,19,0
1991-09-23,642520,4826603,Impoundment,1991,3,08,F,28,14,1,415,0.28,NA,NA,NA,1,8,1,0,6,2,3,5,32,25
1991-09-23,642520,4826603,Impoundment,1991,3,08,M,28,14,0.7,415,0.28,NA,NA,NA,1,8,1,0,6,2,3,5,32,25
1991-09-23,642520,4826603,Impoundment,1991,3,08,F,28,14,0.7,415,0.28,NA,NA,NA,1,8,1,0,6,2,3,5,32,25
1991-09-24,718429,4677417,Backwater,1991,3,13,F,22,13,0.6,NA,0.01,NA,NA,NA,10,7,0,0,0,12,5,5,30,0
1991-09-24,718429,4677417,Backwater,1991,3,13,M,22,13,0.5,NA,0.01,NA,NA,NA,10,7,0,0,0,12,5,5,30,0
1991-09-24,719440,4677110,Backwater,1991,3,13,F,22,13,2.42,NA,0.2,NA,NA,NA,4,42,1,1,0,6,6,0,19,0
1991-09-25,639228,4841976,Backwater,1991,3,08,F,39,11.5,1.2,425,0.01,NA,NA,NA,224,1,7,12,0,72,6,1,13,0
1991-09-25,639228,4841976,Backwater,1991,3,08,M,39,11.5,0.7,425,0.01,NA,NA,NA,224,1,7,12,0,72,6,1,13,0
1991-09-25,639228,4841976,Backwater,1991,3,08,M,39,11.5,0.6,425,0.01,NA,NA,NA,224,1,7,12,0,72,6,1,13,0
1991-09-25,639228,4841976,Backwater,1991,3,08,F,39,11.5,1,425,0.01,NA,NA,NA,224,1,7,12,0,72,6,1,13,0
1991-09-25,642889,4845173,Backwater,1991,3,08,F,40,13,1.7,360,0.14,NA,NA,NA,20,6,0,0,0,15,0,1,8,0
1991-09-25,642889,4845173,Backwater,1991,3,08,F,40,13,1.2,360,0.14,NA,NA,NA,20,6,0,0,0,15,0,1,8,0
1991-09-25,714652,4679597,Main Chann. Bord.,1991,3,13,H,18,13,4.2,NA,0.2,NA,NA,NA,0,9,0,0,0,0,0,0,0,0
1991-09-25,733579,4663692,Backwater,1991,3,13,N,20,14.1,1.26,318,0.14,NA,NA,NA,11,90,5,6,3,1,3,3,7,0
1991-09-25,733871,4663789,Backwater,1991,3,13,N,20,14,1.22,324,0.08,NA,NA,NA,102,10,11,15,12,3,3,21,3,0
1991-09-25,734149,4663688,Side Chann. Bord.,1991,3,13,N,20,14,1.38,335,0.32,NA,NA,NA,12,185,18,9,24,3,5,1,11,3
1991-09-25,734149,4663688,Side Chann. Bord.,1991,3,13,H,20,14,4.38,NA,0.32,NA,NA,NA,12,185,18,9,24,3,5,1,11,3
1991-09-30,580470,4915009,Backwater,1991,3,04,D,NA,13,1.2,335,NA,NA,NA,NA,1,0,1,2,17,0,0,14,0,0
1991-09-30,581155,4915557,Backwater,1991,3,04,D,NA,13,2.1,335,NA,NA,NA,NA,0,0,0,0,4,0,0,13,0,0
1991-09-30,581400,4914323,Backwater,1991,3,04,D,NA,13,1.1,335,NA,NA,NA,NA,14,1,0,10,81,1,1,23,0,0
1991-09-30,581655,4915008,Backwater,1991,3,04,D,NA,13,1.9,335,NA,NA,NA,NA,0,0,0,0,15,0,0,7,0,0
1991-09-30,583905,4909182,Backwater,1991,3,04,D,NA,13,1.7,485,NA,NA,NA,NA,0,0,0,0,3,0,0,5,0,0
1991-09-30,584040,4909047,Backwater,1991,3,04,D,NA,13,1.2,485,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0
1991-09-30,584670,4909063,Backwater,1991,3,04,D,NA,13,0.7,485,NA,NA,NA,NA,1,2,1,6,22,0,0,1,1,0
1991-09-30,584905,4908828,Backwater,1991,3,04,D,NA,13,0.8,485,NA,NA,NA,NA,1,1,1,7,16,0,2,2,0,0
1991-09-30,642487,4847506,Side Chann. Bord.,1991,3,08,N,NA,13.6,1.8,395,0.15,NA,NA,NA,2,106,9,4,33,3,17,57,25,58
1991-09-30,642487,4847506,Side Chann. Bord.,1991,3,08,N,NA,13.6,1,395,0.15,NA,NA,NA,2,106,9,4,33,3,17,57,25,58
1991-09-30,642487,4847506,Side Chann. Bord.,1991,3,08,S,36,13.6,1,395,0.15,NA,NA,NA,2,106,9,4,33,3,17,57,25,58
1991-09-30,642889,4845173,Backwater,1991,3,08,S,34,13.4,1.1,386,0.3,NA,NA,NA,7,17,3,19,37,1,17,87,14,41
1991-09-30,642889,4845173,Backwater,1991,3,08,S,34,13.4,1,386,0.3,NA,NA,NA,7,17,3,19,37,1,17,87,14,41
1991-09-30,642889,4845173,Backwater,1991,3,08,N,NA,13.4,1,386,0.3,NA,NA,NA,7,17,3,19,37,1,17,87,14,41
1991-09-30,642889,4845173,Backwater,1991,3,08,N,NA,13.4,0.8,386,0.3,NA,NA,NA,7,17,3,19,37,1,17,87,14,41
1991-10-01,531429,4939883,Main Chann. Bord.,1991,3,04,D,NA,13,0.9,535,NA,NA,NA,NA,1,2,2,0,55,0,4,3,9,1
1991-10-01,531594,4939838,Main Chann. Bord.,1991,3,04,D,NA,14,1.1,535,NA,NA,NA,NA,3,0,3,0,3,0,3,4,1,2
1991-10-01,534080,4938905,Main Chann. Bord.,1991,3,04,D,NA,14,1.2,535,NA,NA,NA,NA,1,0,47,1,24,1,0,6,4,0
1991-10-01,534341,4938681,Main Chann. Bord.,1991,3,04,D,NA,14,1.3,535,NA,NA,NA,NA,3,0,22,1,17,2,1,0,5,1
1991-10-01,539684,4935680,Backwater,1991,3,04,D,NA,13,0.7,535,NA,NA,NA,NA,6,0,9,4,14,0,0,51,4,0
